collision-id,report-number,report-version,is-preliminary,ncic-code,crash-date-time,crash-time-description,beat,city-id,city-code,city-name,county-code,city-is-active,city-is-incorporated,collision-type-code,collision-type-description,collision-type-other-desc,day-of-week,dispatch-notified,has-photographs,hit-run,is-attachments-mailed,is-deleted,is-highway-related,is-tow-away,judicial-district,motor-vehicle-involved-with-code,motor-vehicle-involved-with-desc,motor-vehicle-involved-with-other-desc,number-injured,number-killed,lighting-code,lighting-description,latitude,longitude,milepost-direction,milepost-distance,milepost-marker,milepost-unit-of-measure,pedestrian-action-code,pedestrian-action-desc,prepared-date,primary-collision-factor-code,primary-collision-factor-description,primary-collision-factor-is-cited,primary-collision-party-number,primary-road,reporting-district,reporting-district-code,reviewed-date,roadway-surface-code,secondary-direction,secondary-distance,secondary-road,secondary-unit-of-measure,sketch-desc,traffic-control-device-code,created-date,modified-date,is-county-road,is-freeway,chp-555-version,is-additonal-object-struck,notification-date,notification-time-description,has-digital-media-files,evidence-number,is-location-refer-to-narrative,is-aoi-one-same-as-location
4562013,9370-2025-00365,1,False,9370,2/2/2025 1:20:00 PM,1320,054,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,Yes,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE BARRIER,1,0,A,DAYLIGHT,37.811088,-122.24959,,,,,A,NO PEDESTRIANS INVOLVED,2/2/2025 1:20:00 PM,A,VC 22350,False,1,I-580 W/B,,,2/3/2025 8:07:38 AM,B,E,300.0,GRAND AVENUE,F,,D,2/3/2025 8:07:41 AM,2/3/2025 8:07:41 AM,False,True,4,,2/2/2025 1:24:00 PM,1324,False,,,True
4561976,9370-2025-00269,1,False,9370,1/25/2025 8:15:00 PM,2015,008,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,False,F,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.82636,-122.300329,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2025 8:15:00 PM,A,VC 22350,False,1,I-580 W/B TO I-80 W/B,,,2/3/2025 7:20:06 AM,A,E,3901.0,SFOBB TOLL PLAZA,F,,D,2/3/2025 7:20:08 AM,2/3/2025 7:20:08 AM,False,True,4,,1/25/2025 8:17:00 PM,2017,False,,,True
4557931,9370-2025-00322,1,False,9370,1/31/2025 2:25:00 PM,1425,176,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.762773,-122.215808,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 2:25:00 PM,A,VC 22350,False,1,I-880 N/B,,,1/31/2025 6:45:08 PM,B,S,2370.0,HIGH STREET,F,,D,1/31/2025 6:45:10 PM,1/31/2025 6:45:10 PM,False,True,4,,1/31/2025 2:27:00 PM,1427,False,,,True
4557862,9370-2025-00193,1,False,9370,1/20/2025 12:59:00 AM,59,008,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,E,PARKED MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.824169,-122.312518,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2025 12:59:00 AM,A,VC 22107,False,1,I-80 E/B,,,1/31/2025 3:48:05 PM,A,E,330.0,SAN FRANCISCO-OAKLAND BAY BRIDGE TOLL PLAZA,F,,D,1/31/2025 3:48:07 PM,1/31/2025 3:48:07 PM,False,True,4,False,1/20/2025 1:00:00 AM,0100,True,EMBEDDED,,True
4557856,9370-2025-00252,1,False,9370,1/24/2025 11:50:00 AM,1150,055,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,D,MOTOR VEHICLE ON OTHER ROADWAY,,0,0,A,DAYLIGHT,37.827208,-122.268076,,,,,A,NO PEDESTRIANS INVOLVED,1/24/2025 11:50:00 AM,A,VC 22350,False,1,I-580 E/B,,,1/31/2025 3:39:19 PM,A,E,55.0,WEST MACARTHUR BLVD,F,,D,1/31/2025 3:39:20 PM,1/31/2025 3:39:20 PM,False,True,4,,1/24/2025 11:55:00 AM,1155,False,,,True
4557600,25-000988,1,False,0109,1/7/2025 8:40:00 AM,840,25X,14,109,Oakland,1,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,False,,E,PARKED MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22107,,1,ELINORA AV,2,,,A,S,80.0,FIELDBROOK RD,F,,D,1/31/2025 2:27:15 PM,1/31/2025 2:27:15 PM,,,2,,,,,,,
4557479,25-000569,1,False,0109,1/4/2025 1:19:00 PM,1319,30X,14,109,Oakland,1,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22517,,1,73RD AV,2,,,A,S,10.0,WELD ST,F,,D,1/31/2025 2:27:06 PM,1/31/2025 2:27:06 PM,,,2,,,,,,,
4557423,9370-2025-00316,2,False,9370,1/30/2025 1:00:00 PM,1300,176,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.769605,-122.220981,,,,,A,NO PEDESTRIANS INVOLVED,1/30/2025 1:00:00 PM,A,VC 22350,False,1,I-880 N/B,,,2/3/2025 12:05:22 PM,A,N,450.0,HIGH STREET,F,,D,1/31/2025 2:01:07 PM,2/3/2025 12:05:23 PM,False,True,4,,1/30/2025 1:20:00 PM,1320,False,,,True
4557380,9370-2025-00182,1,False,9370,1/18/2025 1:10:00 PM,1310,025,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.832345,-122.266822,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2025 1:10:00 PM,A,VC 22350,False,1,SR-24 W/B TO I-580 WESTBOUND,,,1/31/2025 1:13:08 PM,A,W,365.0,42ND ST,F,,D,1/31/2025 1:13:10 PM,1/31/2025 1:13:10 PM,False,True,4,,1/18/2025 1:24:00 PM,1324,False,,,True
4557262,9370-2025-00262,1,False,9370,1/25/2025 5:55:00 PM,1755,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE CENTER DIVIDE,0,0,D,DARK-NO STREET LIGHTS,37.774279,-122.23121,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2025 5:55:00 PM,C,,,,I-880 S/B,,,1/31/2025 11:21:41 AM,A,N,1035.0,FRUITVALE AVE,F,,D,1/31/2025 11:21:42 AM,1/31/2025 11:21:42 AM,False,True,4,,1/25/2025 6:08:00 PM,1808,False,,,True
4557261,9370-2025-00238,1,False,9370,1/22/2025 2:15:00 PM,1415,055,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.826868,-122.279553,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 2:15:00 PM,A,VC 22350,False,1,I-580 E/B,,,1/31/2025 11:21:10 AM,A,E,68.0,ADELINE ST,F,,D,1/31/2025 11:21:11 AM,1/31/2025 11:21:11 AM,False,True,4,,1/22/2025 2:30:00 PM,1430,False,,,True
4557258,9370-2025-00240,1,False,9370,1/23/2025 8:05:00 AM,805,176,14,109,Oakland,1,True,True,C,REAR END,,Thursday,Yes,False,M,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.752068,-122.206262,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2025 8:05:00 AM,A,VC 22350,False,1,I-880 N/B,,,1/31/2025 11:20:06 AM,A,S,800.0,66TH AVE,F,,D,1/31/2025 11:20:07 AM,1/31/2025 11:20:07 AM,False,True,4,,1/23/2025 8:10:00 AM,0810,False,,,True
4556468,9370-2025-00186,1,False,9370,1/19/2025 7:50:00 AM,750,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,GUARD RAIL,0,0,A,DAYLIGHT,37.748438,-122.203557,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2025 7:50:00 AM,A,VC 22107,False,1,I-880 S/B,,,1/30/2025 4:57:11 PM,A,N,3500.0,HEGENBERGER RD,F,,D,1/30/2025 4:57:14 PM,1/30/2025 4:57:14 PM,False,True,4,,1/19/2025 7:55:00 AM,0755,False,,,True
4556425,9370-2025-00299,1,False,9370,1/29/2025 3:50:00 PM,1550,024,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.848569,-122.22701,,,,,A,NO PEDESTRIANS INVOLVED,1/29/2025 3:50:00 PM,A,VC 21658(A),False,1,SR-24 E/B,,,1/30/2025 3:55:57 PM,A,E,110.0,SR-13,F,,D,1/30/2025 3:55:58 PM,1/30/2025 3:55:58 PM,False,True,4,,1/29/2025 3:55:00 PM,1555,False,,False,True
4556406,9370-2025-00280,1,False,9370,1/27/2025 4:48:00 PM,1648,024,14,109,Oakland,1,True,True,E,HIT OBJECT,,Monday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,J,OTHER OBJECT,UNKNOWN DEBRIS,0,0,A,DAYLIGHT,37.847961,-122.245325,,,,,A,NO PEDESTRIANS INVOLVED,1/27/2025 4:48:00 PM,A,VC 22350,False,1,SR-24 W/B FROM BROADWAY,,,1/30/2025 3:29:06 PM,A,W,400.0,PATTON ST,F,,D,1/30/2025 3:29:07 PM,1/30/2025 3:29:07 PM,False,True,4,,1/27/2025 4:50:00 PM,1650,False,,,True
4556379,9370-2025-00263,1,False,9370,1/25/2025 5:57:00 PM,1757,054,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.816817,-122.252005,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2025 5:57:00 PM,A,VC 21658(A),False,1,I-580 E/B,,,1/30/2025 3:10:01 PM,A,W,248.0,CHETWOOD ST,F,,D,1/30/2025 3:10:05 PM,1/30/2025 3:10:05 PM,False,True,4,,1/25/2025 6:07:00 PM,1807,False,,,True
4556305,9320-2025-00034,1,False,9320,1/5/2025 1:57:00 AM,157,901,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,Yes,False,,,False,False,False,ALAMEDA SUPERIOR COURT ADMINISTRATION BUILDING,I,FIXED OBJECT,CONCRETE RAISED MEDIAN,0,0,C,DARK-STREET LIGHTS,37.812985,-122.261339,,,,,A,NO PEDESTRIANS INVOLVED,1/5/2025 1:57:00 AM,A,VC 22107,False,1,HARRISON STREET N/B,,,1/30/2025 2:11:51 PM,A,N,40.0,27TH STREET,F,,A,1/30/2025 2:11:56 PM,1/30/2025 2:11:56 PM,False,False,4,,1/5/2025 1:58:00 AM,0158,True,EMBEDDED,,True
4555770,9370-2025-00225,1,False,9370,1/22/2025 9:35:00 AM,935,008,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.826696,-122.299699,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 9:35:00 AM,A,VC 21658(A),True,1,I-80 W/B,,,1/30/2025 1:05:35 PM,A,E,3000.0,WEST GRAND AVENUE,F,,D,1/30/2025 1:05:38 PM,1/30/2025 1:05:38 PM,False,True,4,,1/22/2025 9:36:00 AM,0936,True,EMBEDDED,,True
4555663,9370-2025-00200,1,False,9370,1/20/2025 9:25:00 AM,925,052,14,109,Oakland,1,True,True,E,HIT OBJECT,,Monday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,FALLEN TREE,0,0,A,DAYLIGHT,37.742774,-122.145708,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2025 9:25:00 AM,C,,,,I-580 W/B,,,1/30/2025 11:27:45 AM,A,E,4410.0,106TH AVENUE,F,,D,1/30/2025 11:27:49 AM,1/30/2025 11:27:49 AM,False,True,4,,1/20/2025 9:33:00 AM,0933,False,,,True
4555545,9370-2025-00229,1,False,9370,1/22/2025 9:00:00 AM,900,841,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.828421,-122.267819,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 9:00:00 AM,A,VC 21658(A),False,1,SR-24 WB TO I-580 WB/EB,,,1/30/2025 10:00:23 AM,A,W,450.0,40TH ST.,F,,D,1/30/2025 10:00:26 AM,1/30/2025 10:00:26 AM,False,True,4,,1/22/2025 9:10:00 AM,0910,False,,True,
4555532,9370-2025-00221,1,False,9370,1/21/2025 12:10:00 PM,1210,177,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.79322,-122.263345,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2025 12:10:00 PM,A,VC 21658(a),False,1,I-880 N/B,,,1/30/2025 9:55:18 AM,A,S,1162.0,OAK ST,F,,D,1/30/2025 9:55:21 AM,1/30/2025 9:55:21 AM,False,True,4,,1/21/2025 12:20:00 PM,1220,False,,,True
4555451,9370-2025-00178,1,False,9370,1/18/2025 3:44:00 AM,344,013,14,109,Oakland,1,True,True,A,HEAD-ON,,Saturday,Yes,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,METAL GUARDRAIL,0,0,D,DARK-NO STREET LIGHTS,37.790043,-122.181068,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2025 3:44:00 AM,A,VC 23152(a),True,1,SR-13 N/B,,,1/30/2025 9:08:52 AM,A,S,575.0,LEONA HTS PED O/C,F,,D,1/30/2025 9:08:55 AM,1/30/2025 9:08:55 AM,False,True,4,True,1/18/2025 3:45:00 AM,0345,False,,,True
4555359,9370-2025-00165,1,False,9370,1/17/2025 12:47:00 AM,47,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,DELINIATORS,1,0,D,DARK-NO STREET LIGHTS,37.764927,-122.217493,,,,,A,NO PEDESTRIANS INVOLVED,1/17/2025 12:47:00 AM,A,VC 22107,False,1,I-880 N/B,,,1/30/2025 7:52:24 AM,A,S,1430.0,HIGH STREET,F,,D,1/30/2025 7:52:25 AM,1/30/2025 7:52:25 AM,False,True,4,,1/17/2025 12:48:00 AM,0048,False,,,True
4555350,9370-2025-00219,1,False,9370,1/21/2025 6:50:00 AM,650,176,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.774006,-122.22995,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2025 6:50:00 AM,A,VC 22350,False,1,I-880 N/B,,,1/30/2025 7:40:05 AM,A,S,1052.0,29TH AVE,F,,D,1/30/2025 7:40:07 AM,1/30/2025 7:40:07 AM,False,True,4,,1/21/2025 6:59:00 AM,0659,False,,,True
4555331,9370-2025-00205,1,False,9370,1/20/2025 7:50:00 AM,750,054,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,3,0,A,DAYLIGHT,37.806834,-122.23829,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2025 7:50:00 AM,A,VC 22350,False,1,I-580 E/B,,,1/30/2025 7:23:13 AM,A,W,1646.0,PARK BLVD,F,,D,1/30/2025 7:23:16 AM,1/30/2025 7:23:16 AM,False,True,4,,1/20/2025 7:55:00 AM,0755,False,,,True
4554870,9335-2025-00182,1,False,9335,1/23/2025 11:06:00 AM,1106,082,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824122,-122.318033,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2025 11:06:00 AM,A,VC 21658(A),False,1,I-80 W/B,,,1/29/2025 5:48:50 PM,A,W,200.0,SAN FRANCISCO/OAKLAND BAY BRIDGE METERING LIGHTS,F,,D,1/29/2025 5:48:53 PM,1/29/2025 5:48:53 PM,False,True,4,,1/23/2025 11:15:00 AM,1115,False,,,True
4554846,9370-2025-00146,1,False,9370,1/15/2025 9:00:00 AM,900,176,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,Yes,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.731873,-122.188757,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2025 9:00:00 AM,A,VC 22350,False,1,I-880 SB,,,1/29/2025 4:39:19 PM,A,N,21.0,98TH STREET,F,,D,1/29/2025 4:39:21 PM,1/29/2025 4:39:21 PM,False,True,4,,1/15/2025 9:07:00 AM,0907,False,,,True
4554797,9335-2025-00176,1,False,9335,1/21/2025 6:10:00 PM,1810,082,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT ADMINISTRATION BUILDING,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.825047,-122.314102,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2025 6:10:00 PM,A,VC 22350,False,1,I-80 WESTBOUND,,,1/29/2025 3:47:53 PM,A,W,40.0,TOLL PLAZA,F,,D,1/29/2025 3:47:57 PM,1/29/2025 3:47:57 PM,False,True,4,,1/21/2025 6:18:00 PM,1818,True,EMBEDDED,,True
4554658,25-000573,1,False,0109,1/4/2025 1:13:00 PM,1313,32Y,14,109,Oakland,1,True,True,D,BROADSIDE,,Saturday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22450A,,1,108TH AV,2,,,A,,,MYERS ST,,,A,1/29/2025 3:04:32 PM,1/29/2025 3:04:32 PM,,,2,,,,,,,
4554644,25-000680,1,False,0109,1/5/2025 7:45:00 AM,745,03X,14,109,Oakland,1,True,True,D,BROADSIDE,,Sunday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21453A,,1,OAK ST,1,,,A,,,7TH ST,,,A,1/29/2025 3:04:30 PM,1/29/2025 3:04:30 PM,,,2,,,,,,,
4554600,25-001006,1,False,0109,1/7/2025 10:26:00 AM,1026,14X,14,109,Oakland,1,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,True,,C,OTHER MOTOR VEHICLE,,2,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21453A,,1,LAKESHORE AV,1,,,A,,,MACARTHUR BL,,,A,1/29/2025 3:04:25 PM,1/29/2025 3:04:25 PM,,,2,,,,,,,
4554590,25-000846,1,False,0109,1/6/2025 10:06:00 AM,1006,29X,14,109,Oakland,1,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21801A,,1,CHURCH ST,2,,,A,,,FOOTHILL BL,,,A,1/29/2025 3:04:23 PM,1/29/2025 3:04:23 PM,,,2,,,,,,,
4554589,25-001211,1,False,0109,1/7/2025 9:36:00 PM,2136,18X,14,109,Oakland,1,True,True,D,BROADSIDE,,Tuesday,,,M,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21453A,,1,14TH AV,1,,,A,,,E 31ST ST,,,A,1/29/2025 3:04:23 PM,1/29/2025 3:04:23 PM,,,2,,,,,,,
4554582,25-000923,1,False,0109,1/6/2025 6:15:00 PM,1815,26X,14,109,Oakland,1,True,True,C,REAR END,,Monday,,,M,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22350,,1,72ND AV,2,,,A,,,INTERNATIONAL BL,,,A,1/29/2025 3:04:22 PM,1/29/2025 3:04:22 PM,,,2,,,,,,,
4554577,25-00863,1,False,0109,1/6/2025 11:42:00 AM,1142,32X,14,109,Oakland,1,True,True,A,HEAD-ON,,Monday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21801A,,1,98TH AV,2,,,A,,,E ST,,,A,1/29/2025 3:04:22 PM,1/29/2025 3:04:22 PM,,,2,,,,,,,
4554528,25-000980,1,False,0109,1/7/2025 7:28:00 AM,728,26Y,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,,,F,,False,False,False,,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22350,,1,65TH AV,2,,,A,,,INTERNATIONAL BL,,,A,1/29/2025 3:04:15 PM,1/29/2025 3:04:15 PM,,,2,,,,,,,
4554517,25-001068,1,False,0109,1/7/2025 3:57:00 PM,1557,19X,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21453A,,1,E 15TH ST,1,,,A,,,14TH AV,,,A,1/29/2025 3:04:14 PM,1/29/2025 3:04:14 PM,,,2,,,,,,,
4554503,25-000523,1,False,0109,1/4/2025 1:46:00 AM,146,19X,14,109,Oakland,1,True,True,D,BROADSIDE,,Saturday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,21453A,,1,E 15TH ST,1,,,A,,,8TH AV,,,A,1/29/2025 3:04:12 PM,1/29/2025 3:04:12 PM,,,2,,,,,,,
4554475,25-001088,1,False,0109,1/7/2025 5:28:00 PM,1728,20X,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,,,M,,False,False,False,,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22350,,1,FRUITVALE AV,2,,,A,S,25.0,E 15TH ST,F,,A,1/29/2025 3:04:09 PM,1/29/2025 3:04:09 PM,,,2,,,,,,,
4554469,25-000982,1,False,0109,1/7/2025 8:08:00 AM,808,32X,14,109,Oakland,1,True,True,H,OTHER,,Tuesday,,,M,,False,False,False,,E,PARKED MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22106,,1,PONTIAC ST,2,,,A,W,35.0,106TH AV,F,,D,1/29/2025 3:04:08 PM,1/29/2025 3:04:08 PM,,,2,,,,,,,
4554266,9370-2025-00227,1,False,9370,1/22/2025 7:20:00 AM,720,052,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.778889,-122.169381,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 7:20:00 AM,A,VC 22350,False,1,I-580 W/B,,,1/29/2025 12:19:57 PM,A,E,500.0,SEMINARY AVE,F,,D,1/29/2025 12:20:01 PM,1/29/2025 12:20:01 PM,False,True,4,,1/22/2025 8:00:00 AM,0800,False,,,True
4554189,9370-2025-00293,1,False,9370,1/22/2025 7:21:00 AM,721,052,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.778886,-122.169373,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 7:21:00 AM,A,VC 22350,False,1,I-580 W/B,,,1/29/2025 11:15:39 AM,A,E,600.0,SEMINARY AVE,F,,D,1/29/2025 11:15:41 AM,1/29/2025 11:15:41 AM,False,True,4,,1/22/2025 7:30:00 AM,0730,False,,,True
4553979,25-000235,1,False,0109,1/2/2025 6:01:00 AM,601,31X,14,109,Oakland,1,True,True,H,OTHER,,Thursday,,,M,,False,False,False,,E,PARKED MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22107,,1,105TH AV,2,,,A,S,15.0,PATRICIA CT,F,,D,1/29/2025 9:32:56 AM,1/29/2025 9:32:56 AM,,,2,,,,,,,
4553969,25-0000965,1,False,0109,1/7/2025 1:51:00 AM,151,32Y,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,,,M,,False,False,False,,E,PARKED MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22107,,1,E ST,2,,,A,W,360.0,98TH AV,F,,A,1/29/2025 9:32:56 AM,1/29/2025 9:32:56 AM,,,2,,,,,,,
4553968,24-001351,1,False,0109,1/8/2025 6:45:00 PM,1845,19X,14,109,Oakland,1,True,True,A,HEAD-ON,,Wednesday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22350,,1,12TH AV,1,,,A,,,E 12TH ST,,,D,1/29/2025 9:32:56 AM,1/29/2025 9:32:56 AM,,,2,,,,,,,
